#Doc,Entidad,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15
522,Offices Centers the ITA Offices Centers
522,ITA,Itá is a city located along the 35th kilometer of Ruta 1 in the Central Department of Paraguay.,A Paraguayan city,"Itá, Santa Catarina is a town and municipality in the state of Santa Catarina in the South region of Brazil.",A Brazilian city
522,ITA,Itá is a city located along the 35th kilometer of Ruta 1 in the Central Department of Paraguay.,A Paraguayan city,"Itá, Santa Catarina is a town and municipality in the state of Santa Catarina in the South region of Brazil.",A Brazilian city
522,ITA,Itá is a city located along the 35th kilometer of Ruta 1 in the Central Department of Paraguay.,A Paraguayan city,"Itá, Santa Catarina is a town and municipality in the state of Santa Catarina in the South region of Brazil.",A Brazilian city
522,Offices Centers Port Type api Trade Gov VIta Office Locations Search Request Message api Trade Gov VIta Office Locations Search Response Message api Trade Gov VIta Office Locations Search
523,Ipsum Request Message
525,NCAA,The National Collegiate Athletic Association is an athletics association of ten colleges and universities in the Philippines.,"The National Collegiate Athletic Association is a non-profit association that regulates athletes of 1,281 institutions, conferences, organizations, and individuals that organizes the athletic programs of many colleges and universities in the United States and Canada."
525,NCAA,The National Collegiate Athletic Association is an athletics association of ten colleges and universities in the Philippines.,"The National Collegiate Athletic Association is a non-profit association that regulates athletes of 1,281 institutions, conferences, organizations, and individuals that organizes the athletic programs of many colleges and universities in the United States and Canada."
525,Request Message
525,NCAA,The National Collegiate Athletic Association is an athletics association of ten colleges and universities in the Philippines.,"The National Collegiate Athletic Association is a non-profit association that regulates athletes of 1,281 institutions, conferences, organizations, and individuals that organizes the athletic programs of many colleges and universities in the United States and Canada."
525,Request Message
529,Speech Topics
529,Speech Topics
530,Microsoft,"Microsoft Corporation or is an American multinational corporation headquartered in Redmond, Washington, that develops, manufactures, licenses, supports and sells computer software, consumer electronics and personal computers and services.",Similar in principle to a core dump,American multinational technology corporation,Microsoft is an American multinational computer technology corporation.,"The public multinational corporation that develops, manufactures, licenses, and supports a wide range of products and services predominantly related to computing.","The public multinational corporation that develops, manufactures, licenses, and supports a wide range of products and services predominantly related to computing.",Microsoft Excel is a spreadsheet application developed by Microsoft for Microsoft Windows and Mac OS.,A spreadsheet application
530,Microsoft,"Microsoft Corporation or is an American multinational corporation headquartered in Redmond, Washington, that develops, manufactures, licenses, supports and sells computer software, consumer electronics and personal computers and services.",Similar in principle to a core dump,American multinational technology corporation,Microsoft is an American multinational computer technology corporation.,"The public multinational corporation that develops, manufactures, licenses, and supports a wide range of products and services predominantly related to computing.","The public multinational corporation that develops, manufactures, licenses, and supports a wide range of products and services predominantly related to computing.",Microsoft Excel is a spreadsheet application developed by Microsoft for Microsoft Windows and Mac OS.,A spreadsheet application
530,Request Message
531,Pearson Correlation,The most commonly used method of computing a correlation coefficient between variables that are linearly related,"In statistics, the Pearson product-moment correlation coefficient is a measure of the linear correlation between two variables X and Y, giving a value between +1 and − 1 inclusive, where 1 is total positive correlation, 0 is no correlation, and − 1 is total negative correlation.",A common measure of the correlation between two variables
531,Pearson Correlation Response Message
531,Pearson Correlation,The most commonly used method of computing a correlation coefficient between variables that are linearly related,"In statistics, the Pearson product-moment correlation coefficient is a measure of the linear correlation between two variables X and Y, giving a value between +1 and − 1 inclusive, where 1 is total positive correlation, 0 is no correlation, and − 1 is total negative correlation.",A common measure of the correlation between two variables
531,Pearson Correlation,The most commonly used method of computing a correlation coefficient between variables that are linearly related,"In statistics, the Pearson product-moment correlation coefficient is a measure of the linear correlation between two variables X and Y, giving a value between +1 and − 1 inclusive, where 1 is total positive correlation, 0 is no correlation, and − 1 is total negative correlation.",A common measure of the correlation between two variables
531,Pearson Correlation Request Message
531,Pearson Correlation Response Message
532,Project Request Message
532,Project Response Message
532,Supplied Project Id Request Message
532,Supplied Project Id Response Message
532,Supplied Project Id Request Message
532,Supplied Project Id Response Message
532,Supplied Project Id get Price Request Message get Price Response Message get Price
532,AGiven Language Pair Request Message
532,AGiven Language Pair Response Message
533,Rom Link Id Request Message
533,Rom Link Id Response Message
533,Rom Link Id
533,Rom Id Platform Request Message
533,Rom Id Platform Response Message
533,Rom Id Platform
533,Roms Platform Filter Request Message
533,Roms Platform Filter Response Message
533,Roms Platform Filter
533,Search Query Platform Request Message
533,Search Query Platform Response Message
533,Platform Request Message get Filters By Platform Response Message
533,Platforms Request Message get Platforms Response Message get Platforms
534,Wikipedia,Wikipedia: The Missing Manual is a 2008 book by John Broughton.,2008 book,The English Wikipedia is the English-language edition of the free online encyclopedia Wikipedia.,"English language edition of Wikipedia, the free encyclopedia",A version of the encyclopedia Wikipedia (a free-content online encyclopedia) in a particular language.,"The history of wikis is generally dated from 1994, when Ward Cunningham gave the name ""WikiWikiWeb"" to the knowledge base, which ran on his company's website at c2.",274301 Wikipedia is an asteroid orbiting in the asteroid belt.,Main belt asteroid,A main-belt asteroid (No. 274301).,"Wikipedia is a free-access, free content Internet encyclopedia, supported and hosted by the non-profit Wikimedia Foundation.",Chinese name of Wikipedia.,Free online encyclopedia that anyone can edit,"The free-content online encyclopedia founded in 2001, collaboratively developed over the World Wide Web (all language versions combined).",Wikipedia,"Wikipedia is a Web-based, freely editable encyclopedia by the non-profit Wikimedia Foundation.",Wikipedia for World Heritage refers to the efforts put forth to get Wikipedia listed as a UNESCO World Heritage Site.
535,Additives
536,Travel Money Currency Rates
536,UK Travel Money Currency Data Continually
536,Currency Merchants
536,Travel Money Currency Rates Port Type
536,Rates Request Message get Rates Response Message
539,Request Message group Response Message
539,Add Request Message group Add Response Message
539,Update Request Message group Update Response Message
543,Schedule Request Message get Schedule Response Message
545,Liveshow Request Message get Liveshow Response Message get Liveshow
545,Site Request Message get Liveshows For Site Response Message get Liveshows For Site
545,Progress Request Message get Progress Response Message get Progress
545,Video Request Message get Video Response Message get Video
545,Categories For Site Response Message
546,Request Message get Transcription By Id Response Message
546,Request Message get Transcription Request By Id Response Message
546,Transcription Requests Request Message get Transcription Requests Response Message get Transcription Requests
546,Transcriptions Request Message get Transcriptions Response Message get Transcriptions
547,Wikipedia,Wikipedia: The Missing Manual is a 2008 book by John Broughton.,2008 book,The English Wikipedia is the English-language edition of the free online encyclopedia Wikipedia.,"English language edition of Wikipedia, the free encyclopedia",A version of the encyclopedia Wikipedia (a free-content online encyclopedia) in a particular language.,"The history of wikis is generally dated from 1994, when Ward Cunningham gave the name ""WikiWikiWeb"" to the knowledge base, which ran on his company's website at c2.",274301 Wikipedia is an asteroid orbiting in the asteroid belt.,Main belt asteroid,A main-belt asteroid (No. 274301).,"Wikipedia is a free-access, free content Internet encyclopedia, supported and hosted by the non-profit Wikimedia Foundation.",Chinese name of Wikipedia.,Free online encyclopedia that anyone can edit,"The free-content online encyclopedia founded in 2001, collaboratively developed over the World Wide Web (all language versions combined).",Wikipedia,"Wikipedia is a Web-based, freely editable encyclopedia by the non-profit Wikimedia Foundation.",Wikipedia for World Heritage refers to the efforts put forth to get Wikipedia listed as a UNESCO World Heritage Site.
547,NLP,The branch of information science that deals with natural language information,"Natural language processing is a field of computer science, artificial intelligence, and linguistics concerned with the interactions between computers and human languages.","Language technology, often called human language technology, consists of natural language processing and computational linguistics on the one hand, and speech technology on the other.",A field of computer science and linguistics concerned with the interactions between computers and human (natural) languages,Field of computer science and linguistics,A field of computer science and linguistics concerned with the interactions between computers and human (natural) languages,Field concerning interaction with computers using natural languages.
547,Categories Request Message get Categories Response Message get Categories
547,Corpus Categories Request Message get Corpus Categories Response Message get Corpus Categories
554,Port Type add Update Qualification For Employee Request Message add Update Qualification For Employee Response Message
554,Leave Request
554,AShift Break Request Message
554,AShift Break Response Message
554,Employee Request Message
554,Employee Response Message
554,ABA,"Ergiske was an ancient Greek city in Thrace, located in the region of the Propontis.","ABÁ is the high-budget Sinhalese film directed by Jackson Anthony, based on the historical legend of King Pandukabhaya which is set in Sri Lanka more than 2400 years ago.",Sri Lanka 2008 film,Sinhalese film,"Aba, Okayama was a village located in the north of Tomata District, Okayama Prefecture, Japan, sharing a border with Tottori Prefecture.",A village in Japan,"Former village in Okayama, Japan","The Aba, who also call themselves the Aba Kizhi and a clan of the Shor people of Russia.",A fabric woven from goat hair and camel hair,"A coarse, often striped, fabric from the Middle East, woven from goat or camel hair.",A loose sleeveless outer garment made from aba cloth; worn by Arabs,"A loose-fitting sleeveless garment, made from aba or silk, worn by Arabs.",Aba is a noble kindred of the Kingdom of Hungary.,"Aba is a city and a big trading center, upon the creation of Abia state in 1991, Aba was divided into two local governments areas namely; Aba south and Aba North.",A city in Nigeria and former second capital of Biafra,"City in Abia State, southern Nigeria","Aba is a town in Fejér county, Hungary.","A town in Fejér County, Hungary"
554,Aba Settings Record Request Message
554,Aba Settings Record
554,Employee Group Request Message create An Employee Group Response Message
554,Employee Group
554,ABA,"Ergiske was an ancient Greek city in Thrace, located in the region of the Propontis.","ABÁ is the high-budget Sinhalese film directed by Jackson Anthony, based on the historical legend of King Pandukabhaya which is set in Sri Lanka more than 2400 years ago.",Sri Lanka 2008 film,Sinhalese film,"Aba, Okayama was a village located in the north of Tomata District, Okayama Prefecture, Japan, sharing a border with Tottori Prefecture.",A village in Japan,"Former village in Okayama, Japan","The Aba, who also call themselves the Aba Kizhi and a clan of the Shor people of Russia.",A fabric woven from goat hair and camel hair,"A coarse, often striped, fabric from the Middle East, woven from goat or camel hair.",A loose sleeveless outer garment made from aba cloth; worn by Arabs,"A loose-fitting sleeveless garment, made from aba or silk, worn by Arabs.",Aba is a noble kindred of the Kingdom of Hungary.,"Aba is a city and a big trading center, upon the creation of Abia state in 1991, Aba was divided into two local governments areas namely; Aba south and Aba North.",A city in Nigeria and former second capital of Biafra,"City in Abia State, southern Nigeria","Aba is a town in Fejér county, Hungary.","A town in Fejér County, Hungary"
554,Aba Settings Response Message
554,Employee Group Request Message delete An Employee Group Response Message
554,Employee Group
554,Qualification Response Message
554,Current Shift Request Message
554,Current Shift Response Message
554,AShift Break Request Message
554,Aba File Request Message get Aba File Response Message get Aba File get Aba Settings Request Message get Aba Settings Response Message get Aba Settings
554,ATO Supplier
554,Ato Supplier Settings Request Message get Ato Supplier Settings Response Message
556,Information Request Message
556,Information Response Message
556,Time Information Request Message
556,Time Information Response Message
556,Time Information
556,Information Request Message
556,Information Response Message
556,Information Request Message
556,Information Response Message
556,Information Request Message
556,Information Response Message
557,Google,Google is an American multinational corporation specializing in Internet-related services and products.,American multinational Internet and technology corporation,Google is an American multinational corporation specializing in Internet-related services and products.,A widely used search engine that uses text-matching techniques to find web pages that are important and relevant to a user's search,"Google Search, commonly referred to as Google Web Search or just Google, is a web search engine owned by Google Inc.",A web search engine,"Internet search engine developed by Google, Inc.",Hit obtained using the search engine Google.,"An internet search, such as that which is performed on the Google search engine.",Search using any comprehensive search engine.,A cardinal number represented as 1 followed by 100 zeros (ten raised to the power of a hundred),"A googol is the large number 10100; that is, the digit 1 followed by 100 zeroes: The term was coined in 1938 by 9-year-old Milton Sirotta, nephew of American mathematician Edward Kasner.",Large number defined as ten to the power of 100,"The number 10100, written as 1 followed by 100 zeros.",1 followed by 100 zeros.,Topeka is the capital city of the State of Kansas and the seat of Shawnee County.,"City in Kansas, United States","The capital of the state of Kansas, USA.",The transitive verb to google means using the Google search engine to obtain information on something or somebody on the World Wide Web.,Using the Google search engine to obtain information on something or somebody on the World Wide Web,Verb,Someone who uses the Google search engine.,A match obtained by a query in the Google search engine.,Search using Google.
559,Google Translate,Google Translate is a multilingual service provided by Google Inc. to translate written text from one language into another.,Online machine translation service in Google,Multilingual machine-translation service
562,CSS,Cascading Style Sheets is a style sheet language used for describing the look and formatting of a document written in a markup language.,In web design,Declarative language,"A Hypertext Markup Language (HTML) specification developed by The World Wide Web Consortium (W3C) that allows authors of HTML documents and users to attach style sheets to HTML documents. The style sheets include typographical information on how the page should appear, such as the font of the text in the page. This specification also directs the way in which the style sheets of the HTML document and the user's style will blend.","A Hypertext Markup Language (HTML) specification developed by The World Wide Web Consortium (W3C) that allows authors of HTML documents and users to attach style sheets to HTML documents. The style sheets include typographical information on how the page should appear, such as the font of the text in the page. This specification also directs the way in which the style sheets of the HTML document and the user's style will blend.",CSS is a Brazilian Electroclash band from São Paulo.,"Cansei de Ser Sexy, a Brazilian electro-rock band",Brazilian band
566,Entities Retrieve Request Message all Entities Retrieve Response Message all Entities Retrieve
566,Intents Retrieve Request Message all Intents Retrieve Response Message
566,Entity Request Message new Entity Response Message new Entity
566,Intent Request Message new Intent Response Message
566,Entity Retrieve Response Message
566,Intent Delete Request Message
566,Intent Delete Response Message
566,Intent Retrieve Request Message
566,Intent Retrieve Response Message
566,Intent Update Request Message
572,Request Message
572,Request Message
572,Request Message
572,Request Message
572,Request Message getplayerfield Response Message
572,Request Message
572,Request Message
572,Request Message
572,Request Message
572,Request Message unsetgamedata Response Message
572,Request Message
573,Specific Version Of ACard Response Message
573,All Versions Of ACard Request Message
573,All Versions Of ACard Response Message
573,All Versions Of ACard
573,Specific Version Of ACard Request Message
573,Specific Version Of ACard Response Message
573,Card Set Data Request Message
573,Card Set Data Response Message
573,Card Set Data
573,Image Training Data Response Message
573,Image Training Data
573,Cards Response Message
575,Doe Asset Score the Office of Energy Efficiency and Renewable Energy of the United States Department of Energy
579,Employers Request Message
579,Employers Response Message
579,Estimate Request Message
579,Estimate Response Message
579,Adzuna,Adzuna is a classified ads metasearch or vertical search engine based in the United Kingdom that operates websites in 11 countries.
579,Adzuna,Adzuna is a classified ads metasearch or vertical search engine based in the United Kingdom that operates websites in 11 countries.
581,Google,Google is an American multinational corporation specializing in Internet-related services and products.,American multinational Internet and technology corporation,Google is an American multinational corporation specializing in Internet-related services and products.,A widely used search engine that uses text-matching techniques to find web pages that are important and relevant to a user's search,"Google Search, commonly referred to as Google Web Search or just Google, is a web search engine owned by Google Inc.",A web search engine,"Internet search engine developed by Google, Inc.",Hit obtained using the search engine Google.,"An internet search, such as that which is performed on the Google search engine.",Search using any comprehensive search engine.,A cardinal number represented as 1 followed by 100 zeros (ten raised to the power of a hundred),"A googol is the large number 10100; that is, the digit 1 followed by 100 zeroes: The term was coined in 1938 by 9-year-old Milton Sirotta, nephew of American mathematician Edward Kasner.",Large number defined as ten to the power of 100,"The number 10100, written as 1 followed by 100 zeros.",1 followed by 100 zeros.,Topeka is the capital city of the State of Kansas and the seat of Shawnee County.,"City in Kansas, United States","The capital of the state of Kansas, USA.",The transitive verb to google means using the Google search engine to obtain information on something or somebody on the World Wide Web.,Using the Google search engine to obtain information on something or somebody on the World Wide Web,Verb,Someone who uses the Google search engine.,A match obtained by a query in the Google search engine.,Search using Google.
581,Account Request Message add Account Response Message add Account add Receiving Number Request Message add Receiving Number Response Message add Receiving Number add Role Request Message add Role Response Message add Role add Tracking Source Request Message add Tracking Source Response Message add Tracking Source add User Request Message add User Response Message
581,Number Request Message buy Number Response Message
581,Calls Request Message get Calls Response Message
581,Numbers Request Message list Numbers Response Message
581,Formreactor Webhook Request Message
581,Formreactor Webhook Response Message
581,Sms Triggers Request Message put Sms Triggers Response Message
582,Request Message games Response Message
582,Request Message goals Response Message
582,Request Message persons Response Message
582,Request Message
585,Request Message
586,BTC,Betacellulin is a protein that in humans is encoded by the BTC gene located on chromosome 4 at locus 4q13-q21.,Human protein,"The Bodoland Territorial Council is a territorial privilege established according to the Memorandum of Settlement of February 10, 2003.",BTC is the primary telecommunications provider for the Bahamas.
586,Chart Data Request Message get Chart Data Response Message get Chart Data
586,All Sources Request Message get Conversation Rates For All Sources Response Message
586,Source Request Message get Conversation Rates In Source Response Message get Conversation Rates
586,Currency Conversion Request Message get Currency Conversion Response Message get Currency Conversion
587,Semantic Search Response Message
587,Semantic Search Response Message
587,Semantic Search Response Message
587,Detection Request Message name Detection Response Message
587,Entity Detection Request Message
587,Entity Detection Response Message
587,Entity Detection
587,Information For Semantic Search Request Message wikipedia Information For Semantic Search Response Message
591,Entities Response Message
591,Entities,That which is perceived or known or inferred to have its own distinct existence (living or nonliving),"An entity is something that exists in itself, actually or hypothetically.",Something that is tangible and within the grasp of the senses,Something that exists,The state or quality of being or existence.,"Entity is a word which refers to something which has actual, apparent, ideal, or explicitly imaginary existence within Reality.",Something having a real existence.,"An object (such as a customer, item, or employee) that shares a set of defined attributes or characteristics, and that is used to manage rules for data.",A distinct economic unit with economic or legal existence separate from those who manage it.,"Entities is the debut album from Malefice, a British thrash metal/melodic death metal band from Reading, Berkshire."
591,Entities Request Message
591,Entities Response Message
591,Entity Information Request Message get Entity Information Response Message get Entity Information
592,Log Request Message add Log Response Message
594,Details Request Message kanji Details Response Message
597,Australia Canada Hong Kong India Indonesia Malaysia New Zealand Philippines Singapore Russia Taiwan Thailand United Kingdom
599,Account Response Message
599,ABank Account Verification Request Message
599,ABank Account Verification Response Message
599,ABank Account Verification
599,Bank Account Verification Request Message
599,ANew Bank Account Verification Response Message
599,Bank Account Verification
599,Bank Account Request Message
599,ANew Bank Account Response Message
599,Credit For An Account Request Message
599,Credit For An Account Response Message
599,Bank Account Request Message credit ANew Bank Account Response Message credit ANew Bank Account credit An Existing Bank Account Request Message credit An Existing Bank Account Response Message
599,Existing Bank Account
599,All Bank Accounts Request Message
599,All Bank Accounts Response Message
599,All Bank Accounts
599,ABank Account Request Message
599,ABank Account Response Message
599,Account Request Message
599,Account Response Message
599,Account Request Message
599,Account Response Message
599,ABank Accoun Request Message
599,ABank Accoun Response Message
599,Account Request Message
599,Account Response Message
599,ABank Account Request Message
599,ABank Account Response Message
599,AHold Request Message
599,AHold Response Message
599,AHold,"Ahold or Koninklijke Ahold N.V. is a Dutch international retailer based in Amsterdam, Netherlands."
599,ABank Account Request Message
599,ABank Account Response Message
599,Individual Or Business Request Message
599,Individual Or Business Response Message
599,AHold Request Message
600,ASingle Body Composition Metric Event Request Message get ASingle Body Composition Metric Event Response Message
600,ASingle Mood Event Response Message
600,Body Metrics Record Events Response Message get Body Metrics Record Events get Cardiac Metrics Events For AUser Request Message get Cardiac Metrics Events For AUser Response Message get Cardiac Metrics Events
600,Information About ASpecific Workout Request Message get Information About ASpecific Workout Response Message get Information About ASpecific Workout
600,Information About Specific Meal Request Message get Information About Specific Meal Response Message get Information About Specific Meal
600,List Of Friends Request Message get List Of Friends Response Message
600,Move Intensity Request Message get Move Intensity Response Message get Move Intensity
600,Sleep Period Information Request Message get Sleep Period Information Response Message get Sleep Period Information
600,Sleep Phases Request Message get Sleep Phases Response Message get Sleep Phases
600,Workout Intensity Request Message get Workout Intensity Response Message get Workout Intensity
601,StubHub
604,Password Json Request Message get Password Json Response Message get Password Json
605,Custom Domain Request Message
605,Custom Domain Response Message
605,Custom Domain,"A domain name whose purpose is to express the individuality of the person on whose behalf it is registered. Custom domains are often subdomains, and contrast with domain names which resolve to an organization (e.g. a company) or a service that organization offers."
605,Custom Push Domain Request Message
605,Custom Push Domain Response Message
605,Custom Push Domain
605,Vod Custom Domain Request Message
605,Vod Custom Domain Response Message
605,Vod Custom Domain
605,Custom Domain Request Message
605,Custom Domain Response Message
605,Custom Domain,"A domain name whose purpose is to express the individuality of the person on whose behalf it is registered. Custom domains are often subdomains, and contrast with domain names which resolve to an organization (e.g. a company) or a service that organization offers."
605,Vod Custom Domain Request Message
605,Vod Custom Domain Response Message
605,Vod Custom Domain
605,Upstream On Zone
605,Account Request Message get Account Response Message
605,Account Stats Request Message get Account Stats Response Message get Account Stats
605,Custom Domain Request Message get Custom Domain Response Message get Custom Domain
605,Push Zones Count Response Message get Push Zones Count
605,Raw Logs Request Message get Raw Logs Response Message get Raw Logs
605,Current Zone Request Message get Upstream Information For The Current Zone Response Message get Upstream Information
605,Vod Custom Domain Request Message get Vod Custom Domain Response Message get Vod Custom Domain
605,Vod Zone Response Message get Vod Zone
605,Vod Zones Count Response Message get Vod Zones Count
605,Information Request Message get Zone SSsl Information Response Message
605,Custom Domains Request Message
605,Custom Domains Response Message
605,Custom Domains
605,Custom Push Domains Request Message
605,Custom Push Domains Response Message
605,Custom Push Domains
605,Popular Files Request Message
605,Popular Files Response Message
605,Directory Response Message
605,Vod Custom Domains Request Message
605,Vod Custom Domains Response Message
605,Vod Custom Domains
605,Cache Response Message
605,Upstream Information
605,Status Codes  Request Message
605,Status Codes  Response Message
605,Custom Domain Request Message
605,Custom Domain Response Message
605,Custom Domain,"A domain name whose purpose is to express the individuality of the person on whose behalf it is registered. Custom domains are often subdomains, and contrast with domain names which resolve to an organization (e.g. a company) or a service that organization offers."
606,JWT,"JWT, previously known as J. Walter Thompson, is a marketing communications brand.",One of the largest advertising agencies in the United States,JWt is an open source widget-centric web application framework for the Java programming language developed by Emweb.
606,Facebook,"Facebook is an online social networking service headquartered in Menlo Park, California.",Or e-mail account),Online social networking service,A person using the social networking website Facebook.,"Facebook is a social networking service launched in February 2004, which since September 2012 has over one billion active users.",The Social Network is a 2010 American drama film directed by David Fincher and written by Aaron Sorkin.,2010 docudrama film about the founding of Facebook,American film,"The Social Network is a 2010 film about the founding of Facebook, the social-networking Web site, and the resulting lawsuits.","""The Social Network Song "" "") is a song by singer Valentina Monetta which was the Sammarinese entrant at the Eurovision Song Contest 2012.",Song by Valentina Monetta,A face book or Facebook is a printed or online directory found at American universities consisting of individuals' photographs and names.,Directory of individuals in American universities,A reference book or electronic directory made up of individuals' photographs and names.,A reference book or electronic directory.
606,ARequest Request Message get ARequest Response Message
607,EU,Eu is a commune in the Seine-Maritime department in the Upper Normandy region in northern France.,"A town in France, site of the Château d'Eu",Commune in France,"EU or Ёлочные игрушки is a Russian electronic music group, generally considered to be part of the IDM genre, formed in 1997 in Saint Petersburg, and consisting of Sasha Zaitsev and Ilya Baramiya.",Russian electronic music group,An international organization of European countries formed after World War II to reduce trade barriers and increase cooperation among its members,The European Economic Community was an international organization created by the Treaty of Rome of 1957.,The European Union is a politico-economic union of member states that are primarily located in Europe.,"Cyprus, Czech Republic, Estonia, Hungary, Latvia, Lithuania, Malta, Poland, Romania, Slovakia and Slovenia) to differ them from the so-called ""Old Union"" (consisting of the EU15)",An international organisation created by the Treaty of Rome of 1957,"A supranational organisation created in the 1950s to bring the nations of Europe into closer economic and political connection. As of 2013, 28 member nations are Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, The Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, United Kingdom.",European Economic Community .,"European Economic Community, has now been replaced with EU, European Union.","European Community (1993-2009), formerly known as the EEC.",The European Union is an economic and political union or confederation of 27 member states which are located primarily in Europe.,Former name of the European Economic Community.,The union of European countries into one single market established under the Treaty of Rome in 1957. (Formerly known as the European Community or EC.) Directives have been developed to standardize member states in Europe into a common market by removing frontier fiscal barriers.,The European geo within the Azure region taxonomy.,"In mathematics, the classifying space for the unitary group U is a space BU together with a universal bundle EU such that any hermitian bundle on a paracompact space X is the pull-back of EU by a map X → BU unique up to homotopy.",A bivalent and trivalent metallic element of the rare earth group,Europium is a chemical element with symbol Eu and atomic number 63.,Chemical element with the atomic number of 63,A metallic chemical element (symbol Eu) with an atomic number of 63.
607,EU,Eu is a commune in the Seine-Maritime department in the Upper Normandy region in northern France.,"A town in France, site of the Château d'Eu",Commune in France,"EU or Ёлочные игрушки is a Russian electronic music group, generally considered to be part of the IDM genre, formed in 1997 in Saint Petersburg, and consisting of Sasha Zaitsev and Ilya Baramiya.",Russian electronic music group,An international organization of European countries formed after World War II to reduce trade barriers and increase cooperation among its members,The European Economic Community was an international organization created by the Treaty of Rome of 1957.,The European Union is a politico-economic union of member states that are primarily located in Europe.,"Cyprus, Czech Republic, Estonia, Hungary, Latvia, Lithuania, Malta, Poland, Romania, Slovakia and Slovenia) to differ them from the so-called ""Old Union"" (consisting of the EU15)",An international organisation created by the Treaty of Rome of 1957,"A supranational organisation created in the 1950s to bring the nations of Europe into closer economic and political connection. As of 2013, 28 member nations are Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, The Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, United Kingdom.",European Economic Community .,"European Economic Community, has now been replaced with EU, European Union.","European Community (1993-2009), formerly known as the EEC.",The European Union is an economic and political union or confederation of 27 member states which are located primarily in Europe.,Former name of the European Economic Community.,The union of European countries into one single market established under the Treaty of Rome in 1957. (Formerly known as the European Community or EC.) Directives have been developed to standardize member states in Europe into a common market by removing frontier fiscal barriers.,The European geo within the Azure region taxonomy.,"In mathematics, the classifying space for the unitary group U is a space BU together with a universal bundle EU such that any hermitian bundle on a paracompact space X is the pull-back of EU by a map X → BU unique up to homotopy.",A bivalent and trivalent metallic element of the rare earth group,Europium is a chemical element with symbol Eu and atomic number 63.,Chemical element with the atomic number of 63,A metallic chemical element (symbol Eu) with an atomic number of 63.
609,Cashtie
609,Merchants Request Message get Merchants Response Message get Merchants
609,Amount Of Payment Response Message
609,Account Response Message
609,Account Request Message
609,Account Response Message
613,NLP,The branch of information science that deals with natural language information,"Natural language processing is a field of computer science, artificial intelligence, and linguistics concerned with the interactions between computers and human languages.","Language technology, often called human language technology, consists of natural language processing and computational linguistics on the one hand, and speech technology on the other.",A field of computer science and linguistics concerned with the interactions between computers and human (natural) languages,Field of computer science and linguistics,A field of computer science and linguistics concerned with the interactions between computers and human (natural) languages,Field concerning interaction with computers using natural languages.
614,Random Integer random Integer Generator Request Message
616,Snowflake Widget
616,Simply Wall St s Snowflake
616,Simply Wall St
616,Simply Wall St
616,NYSE Nasdaq LSE
616,ASX,"ASX Limited, an Australian public company, operates Australia's primary securities exchange, the Australian Securities Exchange.",The primary stock exchange of Australia,Australia's primary securities exchange,The Advanced Stream Redirector format is a type of XML metafile designed to store a playlist of Windows Media files for a multimedia presentation.,A computer file format listing Windows Media files (. asx),A format that is commonly used to deliver digital media to clients (Windows Media Player and Silverlight).,A format that is commonly used to deliver digital media to clients (Windows Media Player and Silverlight).
616,ASX TLS
616,Retrieved Response Message
619,YAML,YAML is a cross-browser CSS framework.,Css framework,"YAML is a human-readable data serialization format that takes concepts from programming languages such as C, Perl, and Python, and ideas from XML and the data format of electronic mail.",Human-readable data serialization format
620,CSV,A comma-separated values file stores tabular data in plain-text form.,"Also called a comma-separated list, a method using a comma as a delimiter in computer data exchanges or other files","A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas.","A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas.","A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas.",The file name extension of a comma-delimited text file.,"A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas."
620,CSV,A comma-separated values file stores tabular data in plain-text form.,"Also called a comma-separated list, a method using a comma as a delimiter in computer data exchanges or other files","A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas.","A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas.","A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas.",The file name extension of a comma-delimited text file.,"A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas."
620,CSV,A comma-separated values file stores tabular data in plain-text form.,"Also called a comma-separated list, a method using a comma as a delimiter in computer data exchanges or other files","A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas.","A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas.","A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas.",The file name extension of a comma-delimited text file.,"A data file consisting of fields and records, stored as text, in which the fields are separated from each other by commas."
621,Yahoo Finance
621,Finance Request Message yahoo Finance Response Message
